,Python_Score,ML_Score,NLP_Score,DL_Score,Num_of_Skills,PG_Score,UG_Score,12_Score,10_Score,availability,score
1037,1.0,1.0,1.0,0.6666666666666666,0.5873015873015872,0.0,0.0,0.0,0.0,1,0.49603174603174605
845,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.19047619047619047,0.8575,0.0,0.0,1.0,1,0.4952738095238095
638,1.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.8560000000000001,1.0,1.0,1,0.4951238095238095
647,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.1746031746031746,0.0,0.86,1.0,1.0,1,0.4947301587301587
92,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.8,0.0,0.0,0.0,1,0.49428571428571433
601,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.14285714285714285,0.9349999999999999,0.925,0.0,0.0,1,0.4931428571428571
1046,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.25396825396825395,0.82,0.65,0.0,0.0,1,0.49303174603174604
723,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.31746031746031744,0.0,0.77,1.0,0.0,1,0.4928730158730159
529,0.3333333333333333,0.6666666666666666,0.0,0.0,0.15873015873015872,0.0,0.8480000000000001,1.0,1.0,1,0.4927365079365079
743,0.6666666666666666,0.3333333333333333,0.0,0.0,0.12698412698412698,0.8630000000000001,0.0,1.0,1.0,1,0.4926492063492064
639,0.6666666666666666,0.3333333333333333,0.0,0.0,0.19047619047619047,0.0,0.826,1.0,1.0,1,0.4921238095238095
380,1.0,0.6666666666666666,0.3333333333333333,0.0,0.19047619047619047,0.0,0.8210000000000001,1.0,0.0,1,0.49162380952380946
291,0.3333333333333333,0.6666666666666666,0.0,0.0,0.14285714285714285,0.0,0.8400000000000001,1.0,1.0,1,0.4911428571428571
1027,0.6666666666666666,1.0,0.0,0.0,0.6349206349206349,0.0,0.925,1.0,0.0,1,0.49091269841269847
372,0.6666666666666666,0.3333333333333333,0.0,0.0,0.09523809523809523,0.0,0.861,1.0,1.0,1,0.4908619047619047
1060,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.30158730158730157,0.0,0.755,1.0,1.0,1,0.49057936507936506
757,0.6666666666666666,0.3333333333333333,0.0,0.0,0.07936507936507936,0.0,0.858,1.0,1.0,1,0.48976825396825396
1048,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.4603174603174603,0.0,0.0,1.0,1.0,1,0.4896825396825396
918,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4603174603174603,0.0,0.0,1.0,0.0,1,0.4896825396825396
603,0.6666666666666666,0.6666666666666666,0.0,0.0,0.15873015873015872,0.7,0.78,1.0,0.0,1,0.4892698412698413
250,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.19047619047619047,0.0,0.784,1.0,0.0,1,0.48792380952380954
143,1.0,0.6666666666666666,0.3333333333333333,0.0,0.23809523809523808,0.0,0.756,0.0,1.0,1,0.4875047619047619
27,0.6666666666666666,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.818,1.0,1.0,1,0.48735555555555554
251,1.0,1.0,0.3333333333333333,0.6666666666666666,0.14285714285714285,0.0,0.8,0.0,0.0,1,0.4871428571428571
44,0.6666666666666666,0.3333333333333333,0.0,0.0,0.12698412698412698,0.0,0.806,1.0,1.0,1,0.48694920634920635
453,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.15873015873015872,0.783,0.0,1.0,1.0,1,0.48623650793650797
562,0.6666666666666666,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.8039999999999999,1.0,1.0,1,0.4859555555555555
57,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.15873015873015872,0.0,0.78,1.0,0.0,1,0.4859365079365079
306,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.14285714285714285,0.787,0.0,1.0,1.0,1,0.48584285714285713
839,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.38095238095238093,0.0,0.0,1.0,1.0,1,0.48571428571428565
959,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.38095238095238093,0.0,0.0,0.0,1.0,1,0.48571428571428565
552,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.19047619047619047,0.0,0.0933,1.0,0.0,1,0.4855204761904762
125,1.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.792,1.0,1.0,1,0.4847555555555555
1132,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1,0.4833333333333334
753,1.0,0.0,0.0,0.0,0.06349206349206349,0.0,0.8,1.0,1.0,1,0.48317460317460315
1072,0.6666666666666666,0.3333333333333333,0.0,0.0,0.09523809523809523,0.0,0.783,1.0,1.0,1,0.4830619047619047
277,0.6666666666666666,0.3333333333333333,0.0,0.0,0.14285714285714285,0.0,0.758,1.0,1.0,1,0.4829428571428571
500,1.0,1.0,0.6666666666666666,1.0,0.31746031746031744,0.0,0.0,0.0,0.0,1,0.4825396825396826
258,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.14285714285714285,0.0,0.753,1.0,0.0,1,0.4824428571428572
467,1.0,0.6666666666666666,0.0,0.0,0.30158730158730157,0.0,0.0,1.0,1.0,1,0.4817460317460317
778,0.6666666666666666,0.3333333333333333,0.0,0.0,0.1111111111111111,0.755,0.0,1.0,1.0,1,0.48105555555555557
469,0.6666666666666666,0.3333333333333333,0.0,0.0,0.06349206349206349,0.0,0.778,1.0,1.0,1,0.48097460317460317
998,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.2857142857142857,0.0,0.0,1.0,1.0,1,0.4809523809523809
941,0.6666666666666666,0.3333333333333333,0.0,0.0,0.09523809523809523,0.754,0.0,1.0,1.0,1,0.4801619047619048
471,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.2698412698412698,0.0,0.0,1.0,1.0,1,0.4801587301587301
85,0.6666666666666666,0.3333333333333333,0.0,0.0,0.09523809523809523,0.742,0.0,1.0,1.0,1,0.4789619047619047
72,0.3333333333333333,0.0,0.0,0.0,0.07936507936507936,0.7898000000000001,0.6254,1.0,1.0,1,0.4788215873015873
616,1.0,1.0,0.6666666666666666,1.0,0.23809523809523808,0.0,0.0,0.0,0.0,1,0.47857142857142865
860,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.23809523809523808,0.0,0.0,1.0,1.0,1,0.47857142857142854
559,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.0,0.71,0.0,0.0,1,0.4781428571428571
849,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25396825396825395,0.65,0.0,0.0,0.0,1,0.47769841269841273
351,0.6666666666666666,0.3333333333333333,0.0,0.0,0.06349206349206349,0.0,0.7363,1.0,1.0,1,0.47680460317460316
696,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.1111111111111111,0.8640000000000001,0.8482,0.0,0.0,1,0.4767755555555556
547,1.0,1.0,1.0,0.6666666666666666,0.19047619047619047,0.0,0.0,0.0,0.0,1,0.4761904761904763
991,0.6666666666666666,0.0,0.0,0.0,0.36507936507936506,0.906,0.0,1.0,1.0,1,0.4755206349206349
523,1.0,1.0,0.6666666666666666,1.0,0.15873015873015872,0.0,0.0,0.0,0.0,1,0.4746031746031746
760,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.1746031746031746,0.0,0.985,0.0,0.0,1,0.4738968253968254
271,1.0,1.0,1.0,0.6666666666666666,0.14285714285714285,0.0,0.0,0.0,0.0,1,0.4738095238095238
713,1.0,1.0,0.0,0.6666666666666666,0.14285714285714285,0.0,0.0,1.0,0.0,1,0.4738095238095238
928,0.0,0.6666666666666666,0.0,0.0,0.20634920634920634,0.959,0.0,1.0,1.0,1,0.47288412698412696
714,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1746031746031746,0.0,0.9722222222222222,1.0,1.0,1,0.4726190476190476
716,0.6666666666666666,0.0,0.0,0.0,0.3968253968253968,0.86,0.0,1.0,1.0,1,0.47250793650793643
717,1.0,0.6666666666666666,0.0,0.0,0.09523809523809523,0.0,0.0,1.0,1.0,1,0.4714285714285714
870,0.0,0.0,0.0,0.0,0.12698412698412698,0.867,0.779,1.0,1.0,1,0.47094920634920634
288,1.0,0.6666666666666666,0.0,0.0,0.12698412698412698,0.0,0.97,1.0,0.0,1,0.470015873015873
1105,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.1746031746031746,0.0,0.6128,0.0,1.0,1,0.4700101587301587
187,0.6666666666666666,0.0,0.0,0.0,0.15873015873015872,0.0,0.954,1.0,1.0,1,0.47000317460317453
939,0.6666666666666666,0.0,0.0,0.0,0.14285714285714285,0.0,0.952,1.0,1.0,1,0.46900952380952377
842,1.0,0.6666666666666666,0.0,0.0,0.1746031746031746,0.0,0.9349999999999999,1.0,0.0,1,0.4688968253968254
575,0.3333333333333333,0.6666666666666666,0.0,0.0,0.06349206349206349,0.0,0.6519999999999999,1.0,1.0,1,0.4683746031746031
1110,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.14285714285714285,0.0,0.61,0.0,1.0,1,0.4681428571428571
154,0.6666666666666666,0.0,0.0,0.0,0.14285714285714285,0.0,0.9339999999999999,1.0,1.0,1,0.46720952380952374
747,0.0,0.6666666666666666,0.0,0.0,0.2857142857142857,0.0,0.861,1.0,1.0,1,0.4670523809523809
356,0.3333333333333333,0.3333333333333333,0.0,0.0,0.12698412698412698,0.0,0.9400000000000001,1.0,1.0,1,0.467015873015873
1021,0.6666666666666666,0.0,0.0,0.0,0.20634920634920634,0.0,0.9,1.0,1.0,1,0.46698412698412695
108,0.3333333333333333,0.3333333333333333,0.0,0.0,0.20634920634920634,0.0,0.89,1.0,1.0,1,0.46598412698412695
335,0.3333333333333333,0.3333333333333333,0.0,0.0,0.23809523809523808,0.8720000000000001,0.0,1.0,1.0,1,0.4657714285714285
964,0.6666666666666666,0.0,0.0,0.0,0.15873015873015872,0.0,0.911111111111111,1.0,1.0,1,0.46571428571428564
945,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.15873015873015872,0.0,0.8800000000000001,1.0,0.0,1,0.46260317460317457
773,0.6666666666666666,0.0,0.0,0.0,0.23809523809523808,0.0,0.8400000000000001,1.0,1.0,1,0.4625714285714285
694,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.12698412698412698,0.0,0.889,0.0,0.0,1,0.461915873015873
232,1.0,0.0,1.0,0.6666666666666666,0.2222222222222222,0.0,0.8390000000000001,0.0,0.0,1,0.46167777777777785
622,0.6666666666666666,0.0,0.0,0.0,0.1111111111111111,0.0,0.891,1.0,1.0,1,0.4613222222222222
1076,0.6666666666666666,0.0,0.0,0.0,0.09523809523809523,0.0,0.89875,1.0,1.0,1,0.46130357142857137
877,0.6666666666666666,0.0,0.0,0.0,0.14285714285714285,0.0,0.865,1.0,1.0,1,0.46030952380952384
659,0.3333333333333333,0.3333333333333333,0.0,0.0,0.14285714285714285,0.0,0.859,1.0,1.0,1,0.4597095238095238
1089,0.6666666666666666,0.0,0.0,0.0,0.06349206349206349,0.8960000000000001,0.0,1.0,1.0,1,0.4594412698412699
219,0.6666666666666666,0.0,0.0,0.0,0.15873015873015872,0.0,0.8480000000000001,1.0,1.0,1,0.4594031746031746
287,0.6666666666666666,0.0,0.0,0.0,0.031746031746031744,0.0,0.9,1.0,1.0,1,0.45825396825396825
875,0.6666666666666666,0.0,0.0,0.0,0.09523809523809523,0.0,0.867,1.0,1.0,1,0.45812857142857144
294,1.0,1.0,0.0,0.6666666666666666,0.1746031746031746,0.0,0.8230000000000001,0.0,0.0,1,0.45769682539682544
71,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3492063492063492,0.0,0.0602,1.0,1.0,1,0.45681365079365077
670,0.6666666666666666,0.0,0.0,0.0,0.15873015873015872,0.0,0.8156,1.0,1.0,1,0.45616317460317457
41,0.6666666666666666,1.0,0.0,1.0,0.1111111111111111,0.8380000000000001,0.0,0.0,0.0,1,0.4560222222222222
867,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.09523809523809523,0.0,0.8400000000000001,1.0,0.0,1,0.4554285714285714
342,0.6666666666666666,0.0,0.0,0.0,0.1746031746031746,0.8,0.0,1.0,1.0,1,0.45539682539682536
398,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.15873015873015872,0.0,0.8009999999999999,0.0,0.0,1,0.45470317460317466
703,0.6666666666666666,0.0,0.0,0.0,0.19047619047619047,0.0,0.782,1.0,1.0,1,0.4543904761904761
15,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.0,0.9800000000000001,0.0,0.0,1,0.4535555555555556
711,0.6666666666666666,0.0,0.0,0.0,0.15873015873015872,0.0,0.7889999999999999,1.0,1.0,1,0.4535031746031746
62,0.6666666666666666,0.0,0.0,0.0,0.2222222222222222,0.0,0.755,1.0,1.0,1,0.4532777777777778
128,0.6666666666666666,0.0,0.0,0.0,0.2698412698412698,0.0,0.73,1.0,1.0,1,0.4531587301587301
517,0.0,0.6666666666666666,0.0,0.0,0.047619047619047616,0.841,0.0,1.0,1.0,1,0.453147619047619
181,0.0,0.0,0.6666666666666666,0.0,0.19047619047619047,0.0,0.768,1.0,1.0,1,0.45299047619047617
556,0.6666666666666666,0.0,0.0,0.0,0.14285714285714285,0.0,0.79,1.0,1.0,1,0.4528095238095238
871,0.3333333333333333,0.3333333333333333,0.0,0.0,0.06349206349206349,0.0,0.826,1.0,1.0,1,0.45244126984126987
836,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.7969999999999999,0.0,1.0,0.0,1,0.4519222222222222
721,0.6666666666666666,0.0,0.0,0.0,0.06349206349206349,0.0,0.82,1.0,1.0,1,0.4518412698412698
625,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.36507936507936506,0.0,0.0,1.0,0.0,1,0.45158730158730154
203,0.6666666666666666,0.0,0.0,0.0,0.25396825396825395,0.0,0.721,1.0,1.0,1,0.4514650793650793
857,0.6666666666666666,0.0,0.0,0.0,0.09523809523809523,0.0,0.7969999999999999,1.0,1.0,1,0.45112857142857143
589,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.31746031746031744,0.68,0.0,0.0,0.0,1,0.4505396825396826
997,0.6666666666666666,0.0,0.0,0.0,0.15873015873015872,0.756,0.0,1.0,1.0,1,0.4502031746031746
665,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,1,0.44999999999999996
632,0.6666666666666666,0.0,0.0,0.0,0.09523809523809523,0.0,0.783,1.0,1.0,1,0.4497285714285715
1061,1.0,1.0,0.6666666666666666,0.0,0.23809523809523808,0.71,0.0,0.0,0.0,1,0.4495714285714286
666,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.31746031746031744,1.0,0.0,0.0,0.0,1,0.44920634920634916
610,0.6666666666666666,0.0,0.0,0.0,0.07936507936507936,0.0,0.784,1.0,1.0,1,0.4490349206349207
832,1.0,1.0,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.0,0.073,0.0,0.0,1,0.44777619047619044
1122,0.6666666666666666,0.0,0.0,0.0,0.06349206349206349,0.0,0.779,1.0,1.0,1,0.44774126984126983
615,0.6666666666666666,0.0,0.0,0.0,0.15873015873015872,0.0,0.7150000000000001,1.0,1.0,1,0.4461031746031746
729,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.25396825396825395,0.0,0.0,0.0,1.0,1,0.446031746031746
388,0.3333333333333333,0.0,0.0,0.0,0.25396825396825395,0.0,1.0,1.0,1.0,1,0.446031746031746
144,0.6666666666666666,0.0,0.0,0.0,0.07936507936507936,0.0,0.751,1.0,1.0,1,0.4457349206349206
1032,0.3333333333333333,0.3333333333333333,0.0,0.0,0.09523809523809523,0.0,0.735,1.0,1.0,1,0.44492857142857145
316,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0,1.0,1.0,1,0.4444444444444444
354,1.0,1.0,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,1,0.4444444444444444
222,0.6666666666666666,1.0,0.0,0.6666666666666666,0.20634920634920634,0.0,0.0,1.0,0.0,1,0.44365079365079363
261,0.0,0.0,0.0,0.0,0.047619047619047616,0.7,0.702,1.0,1.0,1,0.4425809523809524
54,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.1746031746031746,0.0,0.0,1.0,1.0,1,0.44206349206349205
819,0.6666666666666666,0.6666666666666666,1.0,1.0,0.15873015873015872,0.0,0.0,0.0,0.0,1,0.44126984126984126
858,1.0,0.3333333333333333,0.0,0.0,0.15873015873015872,0.0,0.0,1.0,1.0,1,0.44126984126984126
360,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.14285714285714285,0.0,0.0,1.0,1.0,1,0.44047619047619047
345,0.6666666666666666,0.6666666666666666,0.0,0.0,0.12698412698412698,0.0,0.0,1.0,1.0,1,0.4396825396825397
649,0.6666666666666666,0.6666666666666666,0.0,0.0,0.12698412698412698,0.0,0.0,1.0,1.0,1,0.4396825396825397
208,0.6666666666666666,0.6666666666666666,0.0,0.0,0.12698412698412698,0.0,0.0,1.0,1.0,1,0.4396825396825397
754,0.6666666666666666,0.6666666666666666,0.0,0.0,0.12698412698412698,0.0,0.0,1.0,1.0,1,0.4396825396825397
190,0.6666666666666666,0.6666666666666666,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,1.0,1,0.4388888888888889
133,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.0,0.609,1.0,0.0,1,0.4386777777777777
348,1.0,0.6666666666666666,0.0,0.6666666666666666,0.2222222222222222,0.0,0.9375,0.0,0.0,1,0.43819444444444444
763,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.07936507936507936,0.0,0.0,1.0,1.0,1,0.4373015873015873
541,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.19047619047619047,0.6,0.0,0.0,0.0,1,0.43619047619047624
673,0.6666666666666666,0.6666666666666666,0.0,0.0,0.20634920634920634,0.0,0.9199999999999999,1.0,0.0,1,0.4356507936507936
252,0.6666666666666666,0.0,0.0,0.0,0.09523809523809523,0.0,0.639,1.0,1.0,1,0.4353285714285714
511,0.3333333333333333,0.0,0.0,0.0,0.19047619047619047,0.0,0.9199999999999999,1.0,1.0,1,0.43485714285714283
1103,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.1746031746031746,0.0,0.9199999999999999,0.0,0.0,1,0.43406349206349204
56,0.6666666666666666,0.6666666666666666,0.0,0.0,0.1746031746031746,0.0,0.913,1.0,0.0,1,0.433363492063492
571,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.9375,1.0,1.0,1,0.4326388888888889
884,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.12698412698412698,0.73,0.52,0.0,0.0,1,0.43134920634920637
764,0.3333333333333333,0.0,0.0,0.0,0.12698412698412698,0.0,0.9099999999999999,1.0,1.0,1,0.43068253968253967
146,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.20634920634920634,0.71,0.488,0.0,0.0,1,0.43011746031746034
1057,1.0,0.6666666666666666,0.0,0.6666666666666666,0.09523809523809523,0.0,0.9199999999999999,0.0,0.0,1,0.4300952380952381
990,1.0,0.6666666666666666,0.6666666666666666,0.0,0.23809523809523808,0.0,0.8480000000000001,0.0,0.0,1,0.4300380952380952
400,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.7936507936507936,0.0,0.9,0.0,0.0,1,0.42968253968253967
751,0.6666666666666666,0.0,0.0,0.0,0.07936507936507936,0.87,0.72,1.0,0.0,1,0.4296349206349206
861,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.1111111111111111,0.9039999999999999,0.0,1.0,0.0,1,0.42928888888888883
768,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.09523809523809523,0.909,0.0,1.0,0.0,1,0.4289952380952381
989,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.23809523809523808,0.0,0.8320000000000001,0.0,0.0,1,0.4284380952380953
64,0.3333333333333333,0.0,0.0,0.0,0.07936507936507936,0.0,0.901,1.0,1.0,1,0.4274015873015873
52,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3968253968253968,0.0,0.721,1.0,0.0,1,0.4252746031746032
655,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.15873015873015872,0.0,0.8400000000000001,1.0,0.0,1,0.42526984126984124
1049,1.0,0.6666666666666666,0.0,0.6666666666666666,0.15873015873015872,0.0,0.828,0.0,0.0,1,0.42406984126984126
1006,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.2857142857142857,0.0,0.75,1.0,0.0,1,0.42261904761904767
327,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1746031746031746,0.0,0.8019999999999999,0.0,0.0,1,0.422263492063492
504,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.1111111111111111,0.0,0.8300000000000001,1.0,0.0,1,0.42188888888888887
455,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.12698412698412698,0.0,0.8210000000000001,0.0,0.0,1,0.42178253968253965
574,0.3333333333333333,0.0,0.0,0.0,0.047619047619047616,0.85,0.0,1.0,1.0,1,0.4207142857142857
115,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.75,0.0,0.0,0.0,1,0.4194444444444444
1078,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.805,0.0,0.0,0.0,1,0.4193888888888889
249,0.3333333333333333,0.0,0.0,0.0,0.12698412698412698,0.0,0.774,1.0,1.0,1,0.4170825396825397
502,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.768,1.0,1.0,1,0.4156888888888889
318,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.30158730158730157,0.0,0.0,1.0,0.0,1,0.41507936507936505
973,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2698412698412698,0.0,0.0,0.0,0.0,1,0.41349206349206347
609,1.0,0.0,0.3333333333333333,0.6666666666666666,0.2698412698412698,0.0,0.0,1.0,0.0,1,0.41349206349206347
955,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.2698412698412698,0.0,0.0,1.0,1.0,1,0.41349206349206347
127,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25396825396825395,0.0,0.0,0.0,0.0,1,0.4126984126984127
1054,0.6666666666666666,0.3333333333333333,0.0,0.0,0.25396825396825395,0.0,0.0,1.0,1.0,1,0.4126984126984127
91,0.6666666666666666,0.3333333333333333,0.0,0.0,0.25396825396825395,0.0,1.0,1.0,0.0,1,0.4126984126984127
528,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.23809523809523808,0.0,0.0,1.0,0.0,1,0.4119047619047619
730,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.23809523809523808,0.0,0.0,1.0,1.0,0,0.4119047619047619
551,0.3333333333333333,0.0,0.0,0.0,0.07936507936507936,0.0,0.74,1.0,1.0,1,0.4113015873015873
746,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.2222222222222222,0.0,0.0,1.0,0.0,1,0.4111111111111111
395,0.6666666666666666,0.3333333333333333,0.0,0.0,0.2222222222222222,0.0,0.0,1.0,1.0,1,0.4111111111111111
324,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.14285714285714285,0.75,0.62,0.0,0.0,1,0.41080952380952385
13,0.6666666666666666,0.6666666666666666,0.0,0.0,0.07936507936507936,0.0,0.731,1.0,0.0,1,0.41040158730158727
198,1.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,1.0,1.0,1,0.4095238095238095
1016,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.2857142857142857,0.0,0.95,0.0,0.0,1,0.40928571428571425
99,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1746031746031746,0.0,0.0,1.0,0.0,1,0.4087301587301587
383,0.0,0.6666666666666666,0.3333333333333333,0.0,0.1746031746031746,0.0,0.0,1.0,1.0,1,0.4087301587301587
436,0.6666666666666666,0.6666666666666666,0.0,0.0,0.23809523809523808,0.0,0.633,0.0,1.0,1,0.40853809523809526
905,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.4603174603174603,0.0,0.85,0.0,0.0,1,0.40801587301587305
274,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.15873015873015872,0.0,0.0,0.0,0.0,1,0.40793650793650793
1129,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.15873015873015872,0.0,0.0,1.0,0.0,1,0.40793650793650793
599,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.49206349206349204,0.0,0.8333333333333334,0.0,0.0,1,0.40793650793650793
722,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.15873015873015872,0.0,1.0,0.0,0.0,1,0.40793650793650793
775,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.42857142857142855,0.0,0.86,0.0,0.0,1,0.4074285714285715
1085,1.0,1.0,0.0,0.0,0.19047619047619047,0.977,0.0,0.0,0.0,1,0.40722380952380954
317,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.0,0.0,0.0,0.0,1,0.40714285714285714
432,1.0,1.0,0.6666666666666666,0.3333333333333333,0.14285714285714285,0.0,0.0,0.0,0.0,1,0.40714285714285714
1112,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,1.0,1.0,1,0.40714285714285714
204,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,1,0.40714285714285714
913,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.19047619047619047,0.8400000000000001,0.8,0.0,0.0,1,0.4068571428571429
648,0.0,0.0,0.0,0.0,0.4444444444444444,0.845,0.0,1.0,1.0,1,0.4067222222222222
901,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.12698412698412698,0.0,0.0,0.0,0.0,1,0.40634920634920635
675,0.3333333333333333,0.6666666666666666,0.0,0.0,0.12698412698412698,0.0,0.0,1.0,1.0,1,0.40634920634920635
1062,0.6666666666666666,0.6666666666666666,0.0,0.0,0.09523809523809523,0.0,0.6818000000000001,1.0,0.0,1,0.40627523809523813
537,0.6666666666666666,0.0,0.0,0.0,0.1111111111111111,0.76,0.58,1.0,0.0,1,0.40622222222222226
755,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.1111111111111111,0.0,0.0,1.0,0.0,1,0.40555555555555556
199,1.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,1.0,1,0.40555555555555556
828,0.6666666666666666,0.3333333333333333,0.0,0.0,0.38095238095238093,0.0,0.86,0.0,1.0,1,0.4050476190476191
688,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.09523809523809523,0.0,0.0,1.0,0.0,1,0.40476190476190477
102,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.09523809523809523,0.0,0.0,0.0,0.0,1,0.40476190476190477
